,Row ID,Order ID,Order year,Order-month,Order day,Ship year,Ship-month,Ship day,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
1640,1641,CA-2016-157266,2016,May,26,2016,Jun,1,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",2,12.7,0.0,5.842
1641,1642,CA-2016-157266,2016,May,26,2016,Jun,1,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,3,41.37,0.0,17.3754
1642,1643,US-2014-134712,2014,Nov,29,2014,Dec,4,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,Office Supplies,Fasteners,Staples,2,12.624,0.2,3.945
1643,1644,CA-2015-111829,2015,Mar,19,2015,Mar,20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,3,1247.64,0.0,349.3392
1644,1645,CA-2015-111829,2015,Mar,19,2015,Mar,20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,Technology,Copiers,Canon PC940 Copier,7,3149.93,0.0,1480.4671
1645,1646,CA-2015-111829,2015,Mar,19,2015,Mar,20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,Office Supplies,Paper,Multicolor Computer Printout Paper,2,209.7,0.0,100.656
1646,1647,CA-2015-105221,2015,Nov,1,2015,Nov,3,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2,35.36,0.2,-3.094
1647,1648,CA-2015-105221,2015,Nov,1,2015,Nov,3,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",2,3.168,0.2,-0.7128
1648,1649,CA-2015-120341,2015,Sep,26,2015,Sep,29,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,Catalog Binders with Expanding Posts,6,121.104,0.7,-100.92
1649,1650,CA-2015-120341,2015,Sep,26,2015,Sep,29,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,1,45.894,0.4,-9.1788
1650,1651,CA-2014-135699,2014,Aug,29,2014,Aug,29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1940,2,109.92,0.0,53.8608
1651,1652,CA-2014-135699,2014,Aug,29,2014,Aug,29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1986,2,13.36,0.0,6.4128
1652,1653,US-2017-132444,2017,Nov,18,2017,Nov,21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,Office Supplies,Storage,Eldon Portable Mobile Manager,6,169.68,0.0,45.8136
1653,1654,US-2017-132444,2017,Nov,18,2017,Nov,21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,4,132.52,0.0,54.3332
1654,1655,US-2017-132444,2017,Nov,18,2017,Nov,21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,Office Supplies,Fasteners,Binder Clips by OIC,2,2.96,0.0,1.4208
1655,1656,US-2017-132444,2017,Nov,18,2017,Nov,21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2,8.448,0.2,2.9568
1656,1657,US-2017-132444,2017,Nov,18,2017,Nov,21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,3,95.94,0.0,9.594
1657,1658,CA-2014-127159,2014,May,12,2014,May,15,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",7,34.79,0.0,10.7849
1658,1659,CA-2017-161809,2017,Jan,20,2017,Jan,26,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,3,160.776,0.2,10.0485
1659,1660,CA-2017-127285,2017,Oct,30,2017,Nov,6,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",3,88.752,0.2,27.735
1660,1661,CA-2017-127285,2017,Oct,30,2017,Nov,6,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,Office Supplies,Binders,Cardinal Slant-D Ring Binders,2,13.904,0.2,5.214
1661,1662,CA-2017-144526,2017,Apr,30,2017,May,6,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,5,677.58,0.4,-158.102
1662,1663,CA-2017-144526,2017,Apr,30,2017,May,6,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC VeloBind Cover Sets,3,13.896,0.7,-9.264
1663,1664,CA-2016-128531,2016,Nov,24,2016,Nov,26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Office Supplies,Storage,Sterilite Officeware Hinged File Box,5,41.92,0.2,3.668
1664,1665,CA-2016-128531,2016,Nov,24,2016,Nov,26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,3,297.576,0.2,-7.4394
1665,1666,CA-2016-128531,2016,Nov,24,2016,Nov,26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Office Supplies,Fasteners,Colored Push Pins,3,4.344,0.2,0.8688
1666,1667,CA-2016-128531,2016,Nov,24,2016,Nov,26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Technology,Accessories,Logitech G105 Gaming Keyboard,2,94.992,0.2,-2.3748
1667,1668,CA-2016-128531,2016,Nov,24,2016,Nov,26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Office Supplies,Paper,Xerox 1925,3,74.352,0.2,23.235
1668,1669,CA-2016-128531,2016,Nov,24,2016,Nov,26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",3,14.04,0.2,1.5795
1669,1670,US-2015-157154,2015,Jan,10,2015,Jan,15,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,4,1018.104,0.4,-373.3048
1670,1671,CA-2017-159457,2017,Oct,19,2017,Oct,26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,3,16.68,0.2,5.2125
1671,1672,CA-2016-107615,2016,Mar,22,2016,Mar,25,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,2,58.58,0.0,19.3314
1672,1673,CA-2017-111647,2017,Jul,3,2017,Jul,7,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,Technology,Phones,netTALK DUO VoIP Telephone Service,4,167.968,0.2,62.988
1673,1674,CA-2015-150560,2015,Dec,11,2015,Dec,12,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",2,196.62,0.0,96.3438
1674,1675,CA-2015-143077,2015,Sep,17,2015,Sep,21,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,2,21.936,0.6,-10.4196
1675,1676,CA-2015-143077,2015,Sep,17,2015,Sep,21,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,Office Supplies,Binders,GBC Imprintable Covers,3,6.588,0.8,-10.2114
1676,1677,CA-2016-122728,2016,May,18,2016,May,24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,Office Supplies,Storage,Home/Office Personal File Carts,3,104.28,0.0,26.07
1677,1678,CA-2016-122728,2016,May,18,2016,May,24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),3,17.94,0.0,8.7906
1678,1679,CA-2014-122882,2014,Sep,7,2014,Sep,13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",1,64.784,0.2,-14.5764
1679,1680,CA-2014-122882,2014,Sep,7,2014,Sep,13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,3,32.382,0.4,4.3176
1680,1681,CA-2014-122882,2014,Sep,7,2014,Sep,13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,2,42.368,0.2,8.4736
1681,1682,CA-2014-122882,2014,Sep,7,2014,Sep,13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,4,399.54,0.7,-559.356
1682,1683,US-2016-101497,2016,Sep,29,2016,Oct,1,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1887,1,18.97,0.0,9.1056
1683,1684,CA-2016-147585,2016,Nov,7,2016,Nov,12,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",3,14.82,0.0,6.2244
1684,1685,CA-2017-149489,2017,Apr,24,2017,Apr,27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",2,99.28,0.2,12.41
1685,1686,CA-2017-149489,2017,Apr,24,2017,Apr,27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2,1.188,0.7,-0.99
1686,1687,CA-2017-149489,2017,Apr,24,2017,Apr,27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,2,7.518,0.7,-5.7638
1687,1688,CA-2017-143798,2017,Dec,10,2017,Dec,12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 210,2,10.368,0.2,3.6288
1688,1689,CA-2017-143798,2017,Dec,10,2017,Dec,12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,2,310.88,0.2,23.316
1689,1690,CA-2014-142839,2014,Aug,16,2014,Aug,20,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Tables,Chromcraft Rectangular Conference Tables,6,853.092,0.4,-227.4912
1690,1691,CA-2017-129833,2017,Dec,9,2017,Dec,15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",5,33.45,0.0,15.387
1691,1692,CA-2017-129833,2017,Dec,9,2017,Dec,15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,Office Supplies,Binders,Economy Binders,5,10.4,0.0,5.096
1692,1693,US-2016-154361,2016,Mar,14,2016,Mar,19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5,21.88,0.2,6.2905
1693,1694,US-2016-158708,2016,Jun,26,2016,Jun,29,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,2,13.616,0.2,3.5742
1694,1695,CA-2015-156335,2015,Sep,25,2015,Sep,28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,Technology,Accessories,Memorex Micro Travel Drive 16 GB,4,63.96,0.0,19.8276
1695,1696,CA-2015-156335,2015,Sep,25,2015,Sep,28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3,14.46,0.0,7.0854
1696,1697,CA-2015-156335,2015,Sep,25,2015,Sep,28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,Technology,Phones,netTALK DUO VoIP Telephone Service,2,104.98,0.0,52.49
1697,1698,CA-2015-148376,2015,Dec,27,2015,Dec,31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,2,106.96,0.0,31.0184
1698,1699,CA-2015-148376,2015,Dec,27,2015,Dec,31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,Office Supplies,Labels,Avery 497,7,21.56,0.0,10.3488
1699,1700,CA-2014-135657,2014,Jun,3,2014,Jun,7,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,Furniture,Tables,KI Adjustable-Height Table,6,515.88,0.0,113.4936
1700,1701,CA-2015-114069,2015,Jul,13,2015,Jul,15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,Office Supplies,Binders,GBC Plastic Binding Combs,2,11.808,0.2,4.2804
1701,1702,CA-2015-114069,2015,Jul,13,2015,Jul,15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,Furniture,Chairs,Safco Contoured Stacking Chairs,9,1931.04,0.1,321.84
1702,1703,CA-2015-114069,2015,Jul,13,2015,Jul,15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,Office Supplies,Paper,Easy-staple paper,2,9.96,0.0,4.6812
1703,1704,CA-2014-139857,2014,Feb,2,2014,Feb,6,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,Office Supplies,Fasteners,Staples,5,12.35,0.0,5.8045
1704,1705,CA-2016-106306,2016,Mar,8,2016,Mar,8,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",3,9.702,0.7,-7.1148
1705,1706,CA-2015-100545,2015,Nov,22,2015,Nov,26,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Durable Plastic Covers,2,11.61,0.7,-9.288
1706,1707,CA-2017-123491,2017,Oct,30,2017,Nov,5,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,Office Supplies,Labels,Avery 500,6,43.86,0.0,20.6142
1707,1708,CA-2017-123491,2017,Oct,30,2017,Nov,5,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,Technology,Phones,Geemarc AmpliPOWER60,2,148.48,0.2,16.704
1708,1709,CA-2017-123491,2017,Oct,30,2017,Nov,5,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",2,7.42,0.0,3.71
1709,1710,CA-2017-123491,2017,Oct,30,2017,Nov,5,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,Furniture,Chairs,"Global Leather Task Chair, Black",1,71.992,0.2,-0.89990000000001
1710,1711,CA-2017-123491,2017,Oct,30,2017,Nov,5,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,Office Supplies,Art,4009 Highlighters by Sanford,5,19.9,0.0,6.567
1711,1712,CA-2017-123491,2017,Oct,30,2017,Nov,5,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",14,1702.12,0.0,510.636
1712,1713,CA-2015-145401,2015,Jan,30,2015,Feb,4,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,Office Supplies,Paper,Rediform Voice Mail Log Books,6,14.304,0.2,5.0064
1713,1714,US-2017-124968,2017,Sep,8,2017,Sep,13,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,7,765.625,0.5,-566.5625
1714,1715,CA-2017-104003,2017,Oct,7,2017,Oct,13,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,2,307.666,0.15,-14.4784
1715,1716,CA-2016-154788,2016,Apr,30,2016,May,4,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,2,7.712,0.2,2.7956
1716,1717,CA-2016-169943,2016,May,19,2016,May,24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,5,242.9,0.0,70.441
1717,1718,CA-2016-169943,2016,May,19,2016,May,24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,Office Supplies,Storage,Safco Industrial Wire Shelving System,5,454.9,0.0,0.0
1718,1719,CA-2016-169943,2016,May,19,2016,May,24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,4,35.92,0.0,15.0864
1719,1720,CA-2016-169943,2016,May,19,2016,May,24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",8,39.76,0.0,12.3256
1720,1721,CA-2016-169943,2016,May,19,2016,May,24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,Office Supplies,Binders,Recycled Easel Ring Binders,4,47.744,0.2,14.92
1721,1722,US-2015-123218,2015,Dec,20,2015,Dec,25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Technology,Phones,Apple iPhone 5C,2,159.984,0.2,11.9988
1722,1723,US-2015-123218,2015,Dec,20,2015,Dec,25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Technology,Accessories,Logitech G600 MMO Gaming Mouse,4,255.968,0.2,51.1936
1723,1724,US-2015-123218,2015,Dec,20,2015,Dec,25,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",3,359.058,0.3,-71.8116
1724,1725,CA-2015-127453,2015,Dec,19,2015,Dec,20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,3,434.352,0.2,43.4352
1725,1726,CA-2015-127453,2015,Dec,19,2015,Dec,20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2,3.552,0.2,0.444
1726,1727,CA-2015-127453,2015,Dec,19,2015,Dec,20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,4,88.832,0.2,7.7728
1727,1728,US-2017-164056,2017,Apr,29,2017,May,4,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",5,1048.35,0.4,-69.89
1728,1729,CA-2016-106894,2016,Feb,7,2016,Feb,7,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,4,100.0,0.0,21.0
1729,1730,CA-2016-106894,2016,Feb,7,2016,Feb,7,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3,7.83,0.0,3.6018
1730,1731,CA-2014-125136,2014,Sep,28,2014,Oct,3,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,Office Supplies,Paper,White GlueTop Scratch Pads,8,96.256,0.2,31.2832
1731,1732,CA-2014-125136,2014,Sep,28,2014,Oct,3,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,Office Supplies,Paper,Xerox 195,2,10.688,0.2,3.7408
1732,1733,US-2016-131149,2016,Jul,10,2016,Jul,14,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",3,338.04,0.2,-33.804
1733,1734,US-2016-131149,2016,Jul,10,2016,Jul,14,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,4,154.24,0.2,17.352
1734,1735,CA-2017-101483,2017,Jul,29,2017,Aug,1,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,Office Supplies,Appliances,Holmes HEPA Air Purifier,2,34.848,0.2,6.534
1735,1736,CA-2017-101483,2017,Jul,29,2017,Aug,1,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5,22.0,0.2,1.375
